LogDate;LogTime;HOOKLOAD_AVG tonfUS;TOT_SPM spm;STP_PRS_1 psi;ROP m/h;WOB tonfUS;ROT_TORQUE kN*m;ACT_VOL m³;FLOW_OUT_REL %;GAINLOSS m³;DENS_IN lbm/galUS;DENS_OUT lbm/galUS;BIT_DPT_MD m;TOT_DPT_MD m;BLOCK_POS m;TOTAL_VOL m³
5-Dec-2016;00:00:08.1980;60.2043026054767;166.145321946864;2184.41677269738;6.22297100000002;8.73703975188257;1.68973464012146;143.571355799213;0;4.85291956178844;8.88677753736798;8.98003801646741;1261.34768834151;1261.15011994075;8.94989601615816;143.601842030883
5-Dec-2016;00:00:15.3960;60.3620117500235;166.094623150645;2184.88553617286;6.22297100000002;8.58601585727989;1.6659303150177;143.539531106129;0;4.82097182422876;8.88677753736798;8.98003801646741;1261.36138057476;1261.16335515911;8.93710181117058;143.571721240878
5-Dec-2016;00:00:22.5950;60.4988578378824;166.096134943291;2190.7357045338;6.22297100000002;8.3835714058895;1.68354196548462;143.591194171458;0;4.86838142760098;8.88677753736798;8.98003801646741;1261.3750747107;1261.17504193354;8.92448224313557;143.614400980994
5-Dec-2016;00:00:29.7930;60.6356849115201;166.097646525886;2196.58506003185;6.22297100000002;8.18115508306022;1.70115116930008;143.642850058153;0;4.91578444093466;8.88677753736798;8.98003801646741;1261.38876694441;1261.18672708422;8.91186442784965;143.657074792311
5-Dec-2016;00:00:36.9920;60.7725309993791;166.099158318587;2202.43522839279;6.22297100000002;7.97871063166982;1.718762819767;143.694513123482;0;4.96319404430687;8.88677753736798;8.98003801646741;1261.40246108035;1261.19841385866;8.89924485981464;143.699754534289
5-Dec-2016;00:00:44.1900;60.873199627549;166.138046066068;2204.04278609592;6.22297100000002;7.90292055635984;1.728568;143.700781002641;0;4.95928966812789;8.88677753736798;8.98003801646741;1261.41615331406;1261.21088646539;8.88733904343098;143.697772560641
5-Dec-2016;00:00:51.3890;60.9284455091388;166.22390614051;2200.32032016321;6.22297100000002;7.98623860301396;1.728568;143.650015141815;0;4.89091184176505;8.88677753736798;8.98003801646741;1261.42984744953;1261.22435032297;8.87632627179846;143.639675814658
5-Dec-2016;00:00:58.5870;60.9329312582526;166.183989166813;2200.64799357006;6.22297100000002;8.08547912012397;1.728568;143.62130687153;0;4.85298100067303;8.88677753736798;8.98003801646741;1261.44353968278;1261.23754545813;8.8644594643265;143.60354351101
5-Dec-2016;00:01:05.7860;60.8469452278678;165.919875086413;2208.19465553228;6.22297100000002;8.21313779217585;1.728568;143.631902374327;0;4.86930339969695;8.88677753736798;8.98003801646741;1261.45723381871;1261.25026672892;8.85106585780159;143.60654608428
5-Dec-2016;00:01:12.9840;60.7609711452608;165.655797704424;2215.74026908689;6.22297100000002;8.34077872608266;1.728568;143.642496404704;0;4.8856235309504;8.88677753736798;8.98003801646741;1261.47092605243;1261.26298623253;8.83767411205918;143.609548240318
5-Dec-2016;00:01:20.1830;60.6749851183062;165.391683624024;2223.28693104911;6.22297100000002;8.46843739813454;1.728568;143.653091907501;0;4.90194592997432;8.88677753736798;8.98003801646741;1261.48462018836;1261.27570750332;8.82428050599992;143.612550813472
5-Dec-2016;00:01:27.3810;60.5890110356992;165.127606235051;2230.83254460373;6.22297100000002;8.59607833204136;1.728568;143.663685937878;0;4.91826606122777;8.88677753736798;8.98003801646741;1261.49831242161;1261.28842700692;8.81088876025751;143.615552969626
5-Dec-2016;00:01:34.5800;60.5840494456649;165.100399890538;2234.74364248855;6.22297100000002;8.61470296586007;1.728568;143.675960259978;0;4.93249154929072;8.88677753736798;8.98003801646741;1261.51200655755;1261.30155566894;8.79742350289598;143.629388247617
5-Dec-2016;00:01:41.7780;60.6609842710847;165.31265264206;2234.9795380843;6.22297100000002;8.52311848051414;1.728568;143.689929750282;0;4.944595602341;8.88677753736798;8.98003801646741;1261.52569879126;1261.31509428192;8.78388769412413;143.6541708
5-Dec-2016;00:01:48.9770;60.7379297819274;165.524934864048;2235.21546644278;6.22297100000002;8.43152127213977;1.728568;143.703901180532;0;4.95670133642852;8.88677753736798;8.98003801646741;1261.53939292673;1261.32863477478;8.77035000547767;143.678956793621
5-Dec-2016;00:01:56.1750;60.8148646073473;165.737187601604;2235.45136202968;6.22297100000002;8.33993679022414;1.728568;143.717870670371;0;4.96880538901314;8.88677753736798;8.98003801646741;1261.55308516044;1261.3421733873;8.75681419717148;143.703739345074
5-Dec-2016;00:02:03.3730;60.8917994327671;165.949440346142;2235.68725761658;6.22297100000002;8.24835230487821;1.728568;143.73184016021;0;4.98090944159776;8.88677753736798;8.98003801646741;1261.56677739369;1261.35571199935;8.74327838886529;143.728521895595
5-Dec-2016;00:02:10.5720;60.9687449470402;166.161722575114;2235.92318598392;6.22297100000002;8.15675509650383;1.728568;143.745811590925;0;4.99301517615095;8.88677753736798;8.98003801646741;1261.58047152963;1261.36925249267;8.72974069975317;143.753307891078
5-Dec-2016;00:02:17.7700;61.04567977246;166.373975312669;2236.15908157081;6.22297100000002;8.06517061458821;1.728568;143.759781080764;0;5.00511922873557;8.88677753736798;8.98003801646741;1261.59416376334;1261.38279110519;8.71620489144698;143.778090441599
5-Dec-2016;00:02:24.9690;61.1226252867331;166.586257548624;2236.39500993815;6.22297100000002;7.97357340278353;1.728568;143.773752511479;0;5.01722496328875;8.88677753736798;8.98003801646741;1261.60785789927;1261.39633159852;8.70266720233485;143.802876436152
5-Dec-2016;00:02:32.1670;61.1995601087226;166.798510286179;2236.63090552505;6.22297100000002;7.8819889208679;1.728568;143.787722001318;0;5.02932901587337;8.88677753736798;8.98003801646741;1261.62155013252;1261.40987021057;8.68913139402866;143.827658987604
5-Dec-2016;00:02:39.3660;61.2901849058786;166.951200098523;2236.17752171596;6.22297100000002;7.77568380243374;1.728568;143.796176962554;0;5.03710040636361;8.88677753736798;8.98003801646741;1261.63524426846;1261.42345340038;8.67555957101285;143.843231651932
5-Dec-2016;00:02:46.5640;61.6361454473337;165.991468386346;2222.85694144569;6.22297100000002;7.39484363937819;1.728568;143.701655857265;0;4.96396235562861;8.88677753736798;8.98003801646741;1261.6489365017;1261.43783170497;8.66135244211182;143.686818704009
5-Dec-2016;00:02:53.7630;61.8135979465991;165.407479431204;2214.60765497293;6.22297100000002;7.1859841952007;1.73540508556366;143.651342514902;0;4.92565031955019;8.88677753736798;8.98003801646741;1261.66263063764;1261.45263682492;8.64664694946259;143.60073982738
5-Dec-2016;00:03:00.9610;61.720446336786;165.426957359166;2214.50332186294;6.22297100000002;7.25331566743723;1.75321664524078;143.672023005784;0;4.9432653603144;8.88677753736798;8.98003801646741;1261.67632287135;1261.46812183876;8.6311466563493;143.627613550052
5-Dec-2016;00:03:08.1600;61.6272817878348;165.446437992369;2214.39897425272;6.22297100000002;7.32065649585065;1.7710306801796;143.692706370726;0;4.96088284859434;8.88677753736798;8.98003801646741;1261.69001700729;1261.48360900395;8.61564420955256;143.654491007328
5-Dec-2016;00:03:15.3580;61.5341301780217;165.465915919457;2214.2946411383;6.22297100000002;7.38798796808718;1.78884224033356;143.713386862539;0;4.97849788982421;8.88677753736798;8.98003801646741;1261.70370924054;1261.49909401778;8.60014391643927;143.68136473
5-Dec-2016;00:03:22.5570;61.4409656325008;165.485396552661;2214.1902935325;6.22297100000002;7.45532879478544;1.8066562743187;143.73407022655;0;4.99611537763849;8.88677753736798;8.98003801646741;1261.71740337601;1261.51458118251;8.58464147010818;143.708242186345
5-Dec-2016;00:03:29.7550;61.3478140226877;165.504874480622;2214.08596041809;6.22297100000002;7.52266027045229;1.82446783494949;143.754750719294;0;5.01373041886836;8.88677753736798;8.98003801646741;1261.73109561019;1261.53006619681;8.56914117652923;143.73511591088
5-Dec-2016;00:03:36.9540;61.2546494737364;165.524355113825;2213.98161281229;6.22297100000002;7.59000109543539;1.84228186941147;143.775434083305;0;5.03134790668264;8.88677753736798;8.98003801646741;1261.74478974566;1261.54555336153;8.55363873019814;143.761993366294
5-Dec-2016;00:03:44.1520;61.1614978673536;165.543833040913;2213.87727969788;6.22297100000002;7.65733256938708;1.86009342908859;143.796114574187;0;5.04896294791251;8.88677753736798;8.98003801646741;1261.7584819789;1261.56103837537;8.53813843708485;143.788867089897
5-Dec-2016;00:03:51.3500;61.0683462575405;165.563310968002;2213.77294658789;6.22297100000002;7.72466404162361;1.87790498924255;143.816795065999;0;5.06657798867673;8.88677753736798;8.98003801646741;1261.77217421262;1261.5765233892;8.52263814443722;143.81574081257
5-Dec-2016;00:03:58.5490;61.0458019567549;165.566235428956;2213.98490609592;6.22297100000002;7.74489974735593;1.891886;143.836426114198;0;5.08406463777646;8.88677753736798;8.98003801646741;1261.78586834855;1261.59316037502;8.50599012337625;143.841031068936
5-Dec-2016;00:04:05.7470;61.2808134023603;165.508778990807;2215.35041071193;6.22297100000002;7.59333989046372;1.891886;143.852216629311;0;5.10107168322429;8.88677753736798;8.98003801646741;1261.79956058227;1261.61398845352;8.48516649845988;143.860529277474
5-Dec-2016;00:04:12.9460;61.5158575045391;165.451314568745;2216.71610508802;6.22297100000002;7.44175897831442;1.891886;143.868009338621;0;5.11808109236881;8.88677753736798;8.98003801646741;1261.8132547182;1261.63481942564;8.46433997899294;143.880030194763
5-Dec-2016;00:04:20.1440;61.7508689570051;165.393858130596;2218.08160970403;6.22297100000002;7.29019912142222;1.891886;143.883799853735;0;5.1350881382823;8.88677753736798;8.98003801646741;1261.82694695145;1261.65564750321;8.44351635407656;143.899528403301
5-Dec-2016;00:04:27.3430;61.9859130523232;165.336393712026;2219.4473040093;6.22297100000002;7.13861821613354;1.891886;143.899592562579;0;5.1520975464955;8.88677753736798;8.98003801646741;1261.84064108692;1261.6764784744;8.42268983554095;143.919029320125
5-Dec-2016;00:04:34.5410;62.2209244979286;165.278937273877;2220.81280862531;6.22297100000002;6.98705835924134;1.891886;143.915383078158;0;5.16910459240898;8.88677753736798;8.98003801646741;1261.85433332063;1261.6973065529;8.40186621062458;143.938527528197
5-Dec-2016;00:04:41.7400;62.4559686069679;165.221472851816;2222.17850296598;6.22297100000002;6.83547744709204;1.891886;143.931175787468;0;5.18611400108784;8.88677753736798;8.98003801646741;1261.86802745657;1261.71813752409;8.38103969115764;143.958028445952
5-Dec-2016;00:04:48.9380;62.6909800525733;165.164016413667;2223.54400758199;6.22297100000002;6.68391759019983;1.891886;143.946966302581;0;5.20312104700133;8.88677753736798;8.98003801646741;1261.88171968982;1261.73896560259;8.36021606624126;143.977526654024
5-Dec-2016;00:04:56.1370;62.9260241547521;165.106551993351;2224.90970192267;6.22297100000002;6.53233667805054;1.891886;143.962759011891;0;5.22013045614585;8.88677753736798;8.98003801646741;1261.89541382622;1261.75979657471;8.33938954677433;143.997027571779
5-Dec-2016;00:05:03.3350;63.1610356072181;165.049095555202;2226.27520653868;6.22297100000002;6.38077682115833;1.891886;143.978549527004;0;5.23713750159368;8.88677753736798;8.98003801646741;1261.90910605947;1261.78062465228;8.31856592185795;144.016525779851
5-Dec-2016;00:05:10.5340;63.3960797025362;164.991631134886;2227.64090084394;6.22297100000002;6.22919591586966;1.891886;143.994342235848;0;5.25414691027254;8.88677753736798;8.98003801646741;1261.92280019494;1261.80145562347;8.29773940332234;144.036026696675
5-Dec-2016;00:05:17.7320;63.5639464203932;164.954512740658;2228.62224714623;6.23551065327774;6.11836390386917;1.89262670481205;144.005661936011;0;5.26644450810272;8.88677753736798;8.98003801646741;1261.93779324461;1261.82433119137;8.27486663218588;144.049850061419
5-Dec-2016;00:05:24.9310;63.5199056523175;164.981582714433;2228.39120024087;6.2876312966182;6.13606691352997;1.89570541930199;144.002871850273;0;5.26387925446033;8.88677753736798;8.98003801646741;1261.95689417422;1261.85367248114;8.24552291445434;144.045763679896
5-Dec-2016;00:05:32.1290;63.4758710022039;165.008648928455;2228.16018541661;6.33974470074463;6.15376746408561;1.89878370606899;144.000082152081;0;5.26131435728166;8.88677753736798;8.98003801646741;1261.97599245096;1261.88300969638;8.21618327219039;144.041677865898
