t,TDS_p,F_tot ,F_p,V_rej,Rec_tot,Rec_mem,TDS_rej,TDS_mem,F_mem
0.28954423592493295,0.24999999999999997,0.2797414663704302,0.5994497705087114,0.3321088377258553,0.9401413984199977,0.655901974607769,0.598586017282011,0.4712371946414499,0.44888888888888884
0.28954423592493295,0.29999999999999993,0.2797414663704302,0.5994497705087114,0.3321088377258553,0.9401413984199977,0.7445939324505175,0.598586017282011,0.4712371946414499,0.3422222222222222
0.29222520107238603,0.29999999999999993,0.2822662088466976,0.5704495226729247,0.33488531032420654,0.9402811206247946,0.7316253487205784,0.5993715632364494,0.4909377462568951,0.3422222222222222
0.2949061662198391,0.29999999999999993,0.28479095132296506,0.596380064331583,0.33727734825509376,0.9406612947768188,0.7432428422584707,0.638648860958366,0.48620961386918826,0.3422222222222222
0.2949061662198391,0.29999999999999993,0.28479095132296506,0.5552532573104668,0.33727734825509376,0.9406612947768188,0.7594223763694974,0.638648860958366,0.48620961386918826,0.30222222222222217
0.2975871313672922,0.29999999999999993,0.2873156937992325,0.5552532573104668,0.3396266712229294,0.9410617855127433,0.7594223763694974,0.6622152395915161,0.5114263199369582,0.30222222222222217
0.3002680965147453,0.35,0.2898404362754999,0.5642889517147854,0.3415488445602495,0.9417210821770265,0.7634185408424972,0.6622152395915161,0.5193065405831363,0.30222222222222217
0.3002680965147453,0.15,0.2898404362754999,0.5225193896704283,0.3415488445602495,0.9417210821770265,0.2708918361644591,0.6622152395915161,0.2899921197793538,0.8800000000000001
0.30294906166219837,0.29999999999999993,0.29236517875176726,0.5493224441016187,0.3445388919738584,0.94171109487788,0.6912056018587274,0.4736842105263158,0.5539795114263198,0.37777777777777777
0.30563002680965146,0.35,0.2948899212280347,0.5330973878528775,0.34607663064371447,0.9425893497209648,0.7612585057020473,0.8114689709347997,0.7320724980299448,0.2888888888888889
0.30563002680965146,0.24999999999999997,0.2948899212280347,0.5330973878528775,0.34607663064371447,0.9425893497209648,0.8090496077431613,0.8114689709347997,0.7320724980299448,0.23555555555555555
0.30831099195710454,0.24999999999999997,0.29741466370430214,0.5512694252755059,0.3482123787962923,0.9430906316247734,0.816659598945884,1.0,0.5382190701339638,0.23555555555555555
0.3109919571045576,0.24999999999999997,0.2999394061805696,0.551180179402963,0.35034812694887013,0.9435838380461096,0.8166226543398054,0.772191673212883,0.5216706067769896,0.23555555555555555
0.3109919571045576,0.29999999999999993,0.2999394061805696,0.6305673492292665,0.35034812694887013,0.9435838380461096,0.9562794416642596,0.772191673212883,0.08983451536643022,0.11111111111111105
0.3136729222520107,0.29999999999999993,0.30246414865683696,0.5604817031896445,0.3534236042885823,0.9435077246967659,0.8522378920083582,0.5278868813825609,0.561859732072498,0.19999999999999996
0.3163538873994638,0.29999999999999993,0.3049888911331044,0.53248141984254,0.3551322028106445,0.9442428542381629,0.8410883198098598,0.7564807541241163,0.5823483057525609,0.19999999999999996
0.3163538873994638,0.29999999999999993,0.3049888911331044,0.53248141984254,0.3551322028106445,0.9442428542381629,0.8047753144660017,0.7564807541241163,0.5823483057525609,0.24
0.3190348525469169,0.29999999999999993,0.30751363360937184,0.5453514066176429,0.3581222502242536,0.944212795584945,0.8102167489505088,0.7643362136684997,0.5933806146572103,0.24
0.32171581769436997,0.29999999999999993,0.3100383760856392,0.5146708429518102,0.36111229763786257,0.9441832227522484,0.7970948498054101,0.7800471327572663,0.6264775413711583,0.24
0.32171581769436997,0.29999999999999993,0.3100383760856392,0.5146708429518102,0.36111229763786257,0.9441832227522484,0.654690952720418,0.7800471327572663,0.6264775413711583,0.4
0.32439678284182305,0.29999999999999993,0.31256311856190666,0.5284359923318122,0.36367519542095594,0.9444012943340608,0.6617353418946753,0.7250589159465829,0.47044917257683205,0.4
0.32707774798927614,0.29999999999999993,0.3150878610381741,0.5538933272729694,0.36538379394301823,0.9451067003115519,0.6744469340683465,0.6606441476826395,0.5374310480693458,0.4
0.32707774798927614,0.24999999999999997,0.3150878610381741,0.48483575860999734,0.36538379394301823,0.9451067003115519,0.9512235486815104,0.6606441476826395,0.22222222222222218,0.06444444444444442
0.3297587131367292,0.24999999999999997,0.31761260351444154,0.5198516124672735,0.3683738413566272,0.9450707547146932,0.6805535756648108,0.42419481539670073,0.6044129235618596,0.37333333333333335
0.3324396782841823,0.19999999999999996,0.3201373459907089,0.5828817896573565,0.3705095895092051,0.9455186758346623,0.710865074687225,0.6622152395915161,0.3869188337273443,0.37333333333333335
0.3324396782841823,0.19999999999999996,0.3201373459907089,0.5828817896573565,0.3705095895092051,0.9455186758346623,0.7410286563965444,0.6622152395915161,0.3869188337273443,0.3377777777777778
0.3351206434316354,0.19999999999999996,0.32266208846697636,0.5693337554199852,0.37307248729229847,0.9457199433594358,0.734932166609856,0.5168892380204242,0.3680063041765169,0.3377777777777778
0.3378016085790885,0.19999999999999996,0.32518683094324374,0.588774812693015,0.37520823544487636,0.9461562993570478,0.7436489436703277,0.5789473684210527,0.3971631205673758,0.3377777777777778
0.3378016085790885,0.19999999999999996,0.32518683094324374,0.588774812693015,0.37520823544487636,0.9461562993570478,0.8201744045182454,0.5789473684210527,0.3971631205673758,0.24888888888888888
0.34048257372654156,0.19999999999999996,0.3277115734195112,0.5524277568097107,0.377557558412712,0.9464679782411204,0.8052505421949034,0.586802827965436,0.4342001576044129,0.24888888888888888
0.34316353887399464,0.19999999999999996,0.3302363158957786,0.5488493440997781,0.37969330656528977,0.9468924147445111,0.8037440235439008,0.6575019638648861,0.45784081954294714,0.24888888888888888
0.34316353887399464,0.19999999999999996,0.3302363158957786,0.5488493440997781,0.37969330656528977,0.9468924147445111,0.823624066489623,0.6575019638648861,0.45784081954294714,0.22666666666666666
0.34584450402144773,0.19999999999999996,0.33276105837204606,0.5871767286135778,0.38182905471786766,0.9473106689606136,0.838989586522217,0.6857816182246661,0.43814026792750194,0.22666666666666666
0.3485254691689008,0.19999999999999996,0.33528580084831344,0.5452208782451378,0.3839648028704455,0.9477228749883906,0.8221304387670363,0.638648860958366,0.4696611505122143,0.22666666666666666
0.3485254691689008,0.19999999999999996,0.33528580084831344,0.5472817933244494,0.3839648028704455,0.9477228749883906,0.8269750140135828,0.638648860958366,0.4696611505122143,0.2222222222222222
0.3512064343163539,0.19999999999999996,0.3378105433245809,0.5566548991630327,0.3861005510230233,0.9481291630763544,0.8307880112957655,0.6465043205027494,0.4602048857368006,0.2222222222222222
0.353887399463807,0.19999999999999996,0.34033528580084826,0.5337057258822373,0.3886634488061168,0.9483014101183724,0.8213706637809215,0.6394344069128044,0.45468873128447596,0.2222222222222222
0.353887399463807,0.19999999999999996,0.34033528580084826,0.5337057258822373,0.3886634488061168,0.9483014101183724,0.8415842626806818,0.6394344069128044,0.45468873128447596,0.19999999999999996
0.35656836461126007,0.19999999999999996,0.3428600282771157,0.5834406773718704,0.3916534962197257,0.9482446068094489,0.8610885285904433,0.6095836606441477,0.4720252167060677,0.19999999999999996
0.35924932975871315,0.19999999999999996,0.34538477075338314,0.5249735092098057,0.39464354363333476,0.9481886303212481,0.8380297606685088,0.5632364493322859,0.4672970843183608,0.19999999999999996
0.35924932975871315,0.15,0.34538477075338314,0.607907987477597,0.39464354363333476,0.9481886303212481,0.6636171913322484,0.5632364493322859,0.12765957446808507,0.4444444444444444
0.36193029490616624,0.24999999999999997,0.3479095132296506,0.5565076370620716,0.3980607406774593,0.947910239153287,0.6382158093690735,0.3888452474469757,0.412923561859732,0.4444444444444444
0.3646112600536193,0.24999999999999997,0.35043425570591796,0.5365260822258618,0.4001964888300371,0.9483007580612782,0.7042309051132326,0.6205813040062844,0.5185185185185184,0.3555555555555555
0.3646112600536193,0.24999999999999997,0.35043425570591796,0.5365260822258618,0.4001964888300371,0.9483007580612782,0.9667040819628672,0.6205813040062844,0.5185185185185184,0.06666666666666671
0.3672922252010724,0.24999999999999997,0.3524540496869319,0.5196553817482851,0.40233223698261494,0.94838881236734,0.9610743620826414,0.5828750981932443,0.5894405043341213,0.06666666666666671
0.3699731903485255,0.24999999999999997,0.3544738436679459,0.5773270039407553,0.4040408355046773,0.9486951454952433,0.7423448280104047,0.6779261586802827,0.3727344365642238,0.3333333333333333
0.37131367292225204,0.24999999999999997,0.3554837406584528,0.5520635669551132,0.405322284396224,0.9486283719391801,0.658447686124279,0.6857816182246661,0.3435776201733648,0.41777777777777775
0.37131367292225204,0.24999999999999997,0.3554837406584528,0.5432971477764044,0.405322284396224,0.9486283719391801,0.8535211207247895,0.6857816182246661,0.0441292356185973,0.19111111111111106
0.3739946380697051,0.24999999999999997,0.35750353463946677,0.4530387414718519,0.4078851821793174,0.9484959620434504,0.8156606992438831,0.5137470542026709,0.5248226950354609,0.19111111111111106
0.3766756032171582,0.24999999999999997,0.3595233286204807,0.444583685068606,0.4078851821793174,0.9496629457924035,0.9344102887791861,0.6936370777690495,0.6438140267927501,0.06666666666666671
0.3774798927613941,0.24999999999999997,0.36053322561098766,0.45937101308132405,0.40959378070137964,0.9493785063522073,0.9398819073965967,0.7014925373134329,0.6666666666666666,0.06666666666666671
0.3774798927613941,0.24999999999999997,0.36053322561098766,0.45937101308132405,0.40959378070137964,0.9493785063522073,0.8959621037438954,0.7014925373134329,0.6666666666666666,0.11111111111111105
0.3801608579088472,0.24999999999999997,0.3628559886891537,0.49327244658992986,0.4117295288539575,0.949631021709715,0.9090092249776371,0.7407698350353495,0.4468085106382978,0.11111111111111105
0.38284182305630027,0.24999999999999997,0.3647747929711169,0.4875652538705622,0.41386527700653536,0.9496517000567096,0.7809454279397067,0.6182246661429693,0.4066193853427895,0.24444444444444444
0.3836461126005362,0.19999999999999996,0.3655827105635225,0.4942439294307155,0.4147195762675665,0.9496827550379368,0.7432998221201293,0.5758051846032993,0.3356973995271867,0.2888888888888889
0.3836461126005362,0.19999999999999996,0.3655827105635225,0.4942439294307155,0.4147195762675665,0.9496827550379368,0.6912508785832414,0.5758051846032993,0.3356973995271867,0.3466666666666667
0.38632707774798924,0.19999999999999996,0.3678044839426378,0.5191680164569432,0.4167698944940412,0.9499156432857783,0.7036015909068823,0.5255302435192459,0.32781717888100864,0.3466666666666667
0.38900804289544233,0.19999999999999996,0.36982427792365175,0.5023331914258073,0.4201870915381658,0.9493594979596617,0.4857286942267164,0.46582875098193244,0.33963750985027574,0.591111111111111
0.3898123324396783,0.19999999999999996,0.3706321955160573,0.487281454733898,0.42104139079919695,0.9493907548215735,0.47644675119974994,0.39512961508248234,0.3175728920409771,0.591111111111111
0.3898123324396783,0.19999999999999996,0.3706321955160573,0.5370983291009297,0.42104139079919695,0.9493907548215735,0.9375217520628586,0.39512961508248234,0.13317572892040974,0.09777777777777774
0.39249329758713136,0.19999999999999996,0.37285396889517264,0.4800429803407712,0.42467216265857927,0.9488499835591012,0.6207109110572362,0.36920659858601734,0.3940110323089046,0.41777777777777775
0.39517426273458445,0.19999999999999996,0.37487376287618657,0.4374990816442675,0.42663705095895094,0.9490129365488185,0.7744021202001699,0.4186959937156324,0.41686367218282105,0.22666666666666666
0.3959785522788204,0.19999999999999996,0.3756816804685922,0.4488135698637064,0.427491350219982,0.9490445037295281,0.7797440653947696,0.42733699921445406,0.43104806934594164,0.22666666666666666
0.3959785522788204,0.24999999999999997,0.3756816804685922,0.5147139994982921,0.427491350219982,0.9490445037295281,0.8917719294441866,0.42733699921445406,0.06067769897557129,0.13777777777777778
0.3986595174262735,0.24999999999999997,0.3780044435467582,0.42611545159066677,0.4298406731878177,0.9491859846022218,0.7775320796084406,0.4666142969363708,0.4649330181245074,0.21777777777777774
0.40134048257372656,0.24999999999999997,0.37992324782872144,0.4211747122178133,0.43154927170987994,0.9494129265345627,0.7751619948134448,0.6150824823252161,0.4885736800630417,0.21777777777777774
0.40214477211796246,0.24999999999999997,0.380731165421127,0.43935801036930344,0.4324035709709111,0.9494432501900599,0.783805354767174,0.43126472898664575,0.4877856579984239,0.21777777777777774
0.40214477211796246,0.29999999999999993,0.380731165421127,0.44705812172397424,0.4324035709709111,0.9494432501900599,0.6062185537946869,0.43126472898664575,0.4877856579984239,0.4133333333333333
0.40482573726541554,0.29999999999999993,0.38295293880024234,0.4303209333049826,0.43496646875400446,0.9494243449042796,0.5965661664026127,0.6017282010997643,0.326241134751773,0.4133333333333333
0.4075067024128686,0.29999999999999993,0.38497273278125627,0.41782555961722584,0.43752936653709795,0.9492970524865676,0.5892179417438709,0.4626865671641791,0.3175728920409771,0.4133333333333333
0.4083109919571046,0.29999999999999993,0.3857806503736619,0.45427366398382185,0.43863995557643837,0.9492061595811255,0.6103141542397912,0.39905734485467403,0.2813238770685579,0.4133333333333333
0.4083109919571046,0.29999999999999993,0.3857806503736619,0.45427366398382185,0.43863995557643837,0.9492061595811255,0.6423061433588753,0.39905734485467403,0.2813238770685579,0.37777777777777777
0.41099195710455766,0.29999999999999993,0.38800242375277716,0.42683108586707413,0.4414164281747896,0.9490885551268631,0.6270217750207066,0.4823252160251375,0.3018124507486209,0.37777777777777777
0.41367292225201074,0.29999999999999993,0.3900222177337911,0.42636858427172897,0.443979325957883,0.9489646707403852,0.6267593326616683,0.5113904163393559,0.3191489361702127,0.37777777777777777
0.41447721179624664,0.29999999999999993,0.3908301353261967,0.44651494688636323,0.4450044850711204,0.9489154775884963,0.6380414645313955,0.5106048703849175,0.30496453900709214,0.37777777777777777
0.41447721179624664,0.29999999999999993,0.3908301353261967,0.44651494688636323,0.4450044850711204,0.9489154775884963,0.6420830667845658,0.5106048703849175,0.30496453900709214,0.37333333333333335
0.4171581769436997,0.29999999999999993,0.39305190870531204,0.44272633023929303,0.4450044850711204,0.9500887034854473,0.6399933296759095,0.5113904163393559,0.3183609141055949,0.37333333333333335
0.4198391420911528,0.29999999999999993,0.39507170268632597,0.3994145458914841,0.4488488317457605,0.9493697362437903,0.6153297239334102,0.4893951296150825,0.3159968479117415,0.37333333333333335
0.42064343163538875,0.29999999999999993,0.3958796202787315,0.4198201335190027,0.4497031310067916,0.9493989943940352,0.6271299973268456,0.49253731343283585,0.3254531126871552,0.37333333333333335
0.42064343163538875,0.29999999999999993,0.3958796202787315,0.4198201335190027,0.4497031310067916,0.9493989943940352,0.6394772698279122,0.49253731343283585,0.3254531126871552,0.36
0.42332439678284184,0.29999999999999993,0.39810139365784686,0.4213972257841049,0.45269317842040063,0.9491854766782007,0.6403643878382201,0.4744697564807542,0.3167848699763593,0.36
0.4260053619302949,0.29999999999999993,0.4001211876388608,0.43642849686103424,0.45568322583400966,0.9488696738470919,0.6487251730861128,0.5333857030636293,0.31442080378250586,0.36
0.4268096514745308,0.29999999999999993,0.4009291052312664,0.3961781107034583,0.45670838494724697,0.9488219056352261,0.6259470042069943,0.5365278868813825,0.33254531126871545,0.36
0.4268096514745308,0.19999999999999996,0.4009291052312664,0.49851350062812066,0.45670838494724697,0.9488219056352261,0.673664922949493,0.5365278868813825,0.27265563435776197,0.3688888888888889
0.4294906166219839,0.19999999999999996,0.4031508786103817,0.4227104926475438,0.45841698346930926,0.9491935087820111,0.5840190276651773,0.6543597800471328,0.2671394799054373,0.42222222222222217
0.432171581769437,0.19999999999999996,0.4051706725913956,0.4203670125819257,0.46157789073512445,0.9488047334186566,0.58262539073339,0.4186959937156324,0.24507486209613866,0.42222222222222217
0.43297587131367293,0.19999999999999996,0.4059785901838012,0.4094486729035073,0.46243218999615565,0.9488343665746605,0.5760740608412545,0.45640219952867245,0.21985815602836875,0.42222222222222217
0.43297587131367293,0.24999999999999997,0.4059785901838012,0.4094486729035073,0.46243218999615565,0.9488343665746605,0.5517674341597085,0.45640219952867245,0.21985815602836875,0.44888888888888884
0.435656836461126,0.24999999999999997,0.40820036356291656,0.4116862246091544,0.46563581222502237,0.9485339652329857,0.5531488824182041,0.43126472898664575,0.2687155240346729,0.44888888888888884
0.4383378016085791,0.24999999999999997,0.4102201575439305,0.40697442744550494,0.4681987100081158,0.9484189189441191,0.5502349890805786,0.4689709347996858,0.29708431836091403,0.44888888888888884
0.439142091152815,0.24999999999999997,0.41102807513633605,0.4364719662604809,0.4692238691213532,0.948373218871854,0.5681774423009505,0.43833464257659077,0.2844759653270291,0.44888888888888884
0.439142091152815,0.24999999999999997,0.41102807513633605,0.4364719662604809,0.4692238691213532,0.948373218871854,0.6081841336166774,0.43833464257659077,0.2844759653270291,0.4044444444444445
0.4418230563002681,0.24999999999999997,0.4132498485154514,0.39335842041797614,0.4717867669044466,0.9483614182056445,0.5827118839809154,0.46975648075412413,0.27107959022852635,0.4044444444444445
0.44450402144772116,0.19999999999999996,0.4152696424964653,0.3897816927604414,0.47392251505702443,0.9484359611395917,0.5805307503130184,0.48468185388845253,0.28684003152088255,0.4044444444444445
0.4453083109919571,0.19999999999999996,0.4160775600888709,0.4107773682939956,0.4756311135790867,0.9480916376207231,0.2112979453946947,0.48153967007069914,0.2143420015760441,0.8488888888888888
0.4479892761394102,0.19999999999999996,0.4182993334679862,0.42614387591881886,0.47947546025372684,0.9475238141443718,0.22342742710351993,0.29693637077769053,0.2553191489361702,0.8488888888888888
0.4506702412868633,0.19999999999999996,0.4203191274490002,0.4290363885995503,0.4824655076673358,0.9472315601353019,0.22568448758486914,0.35585231736056566,0.22616233254531123,0.8488888888888888
0.4514745308310992,0.19999999999999996,0.42112704504140575,0.44717947325176627,0.4837469565588825,0.9470785654070243,0.2396571732121729,0.387274155538099,0.20330969267139476,0.8488888888888888
0.4514745308310992,0.19999999999999996,0.42112704504140575,0.44717947325176627,0.4837469565588825,0.9470785654070243,0.15341680018613846,0.387274155538099,0.20330969267139476,0.96
0.45415549597855226,0.19999999999999996,0.4233488184205211,0.4406648362701981,0.4880184528640382,0.9463399852295854,0.1481710824276249,0.30871956009426554,0.2143420015760441,0.96
0.45683646112600534,0.19999999999999996,0.425368612401535,0.4046506315538683,0.49203365939088456,0.945619357646625,0.11839942756264454,0.3432835820895523,0.18439716312056736,0.96
0.4576407506702413,0.19999999999999996,0.42617652999394057,0.41086773266909876,0.4928879586519157,0.9456534796358261,0.12363440621603294,0.32285938727415553,0.17021276595744678,0.96
0.4576407506702413,0.19999999999999996,0.42617652999394057,0.41086773266909876,0.4928879586519157,0.9456534796358261,0.2006894708199945,0.32285938727415553,0.17021276595744678,0.8622222222222222
0.4603217158176944,0.19999999999999996,0.4283983033730559,0.42678865297110086,0.4967323053265559,0.9451130086939232,0.21333277703925846,0.2859387274155538,0.206461780929866,0.8622222222222222
0.46300268096514746,0.19999999999999996,0.43041809735406983,0.39424831333582644,0.5001495023706805,0.9446594979596595,0.18721681698779385,0.36920659858601734,0.22695035460992904,0.8622222222222222
0.46380697050938335,0.19999999999999996,0.43122601494647544,0.3871495991440075,0.5014309512622271,0.9445152747490565,0.181374508744016,0.373134328358209,0.2340425531914893,0.8622222222222222
0.46380697050938335,0.15,0.43122601494647544,0.3871495991440075,0.5014309512622271,0.9445152747490565,0.17778250830236264,0.373134328358209,0.2340425531914893,0.8666666666666666
0.46648793565683644,0.15,0.4334477883255907,0.40200393608957746,0.5052752979368672,0.9439875320882777,0.18997332777752873,0.3189316575019639,0.22301024428684,0.8666666666666666
0.4691689008042895,0.15,0.44556655221167435,0.4107416190472283,0.5082653453504763,0.9485301633926013,0.19703727463949244,0.30400628436763555,0.21591804570527973,0.8666666666666666
0.46997319034852547,0.15,0.43627549989901027,0.3920021876914739,0.5099739438725385,0.9434046574134461,0.1817904760066536,0.32050274941084056,0.22222222222222218,0.8666666666666666
0.46997319034852547,0.15,0.43627549989901027,0.3920021876914739,0.5099739438725385,0.9434046574134461,0.21421454524874062,0.32050274941084056,0.22222222222222218,0.8266666666666667
0.47265415549597856,0.15,0.4384972732781256,0.3837292522455797,0.5142454401776941,0.9427128147391743,0.20749872234510153,0.35192458758837397,0.21828211189913313,0.8266666666666667
0.47533512064343164,0.15,0.4405170672591395,0.39899883225679417,0.5176626372218187,0.9422817457922915,0.21983870846813997,0.3118617439120189,0.21040189125295505,0.8266666666666667
0.4761394101876676,0.15,0.4413249848515451,0.41109727895527975,0.519371235743881,0.9419703939505859,0.2294457766473923,0.3197172034564022,0.2056737588652482,0.8266666666666667
0.4761394101876676,0.15,0.4413249848515451,0.41109727895527975,0.519371235743881,0.9419703939505859,0.14810247714195102,0.3197172034564022,0.2056737588652482,0.9288888888888889
0.4788203753351206,0.15,0.4435467582306604,0.4271514860807704,0.5227884327880056,0.9416428431640004,0.16124922263338054,0.29143754909662223,0.20173364854215914,0.9288888888888889
0.4815013404825737,0.15,0.44556655221167435,0.4017804201597468,0.5270599290931612,0.9408754591108526,0.14035094117534747,0.32285938727415553,0.2072498029944838,0.9288888888888889
0.48230563002680965,0.15,0.44637446980407997,0.40134750765400506,0.5283413779847079,0.9407434834101884,0.1399885485503527,0.3150039277297722,0.1922773837667454,0.9288888888888889
0.48230563002680965,0.15,0.44637446980407997,0.40134750765400506,0.5283413779847079,0.9407434834101884,0.18943946903352782,0.3150039277297722,0.1922773837667454,0.8666666666666666
0.48498659517426274,0.15,0.44859624318319524,0.392005821896943,0.5317585750288326,0.9404260761959902,0.18179346832876342,0.3016496465043205,0.20094562647754133,0.8666666666666666
0.4876675603217158,0.15,0.4506160371642092,0.4233105587773732,0.5347486224424415,0.9401869970499831,0.20706274620201048,0.32050274941084056,0.20094562647754133,0.8666666666666666
0.48847184986595177,0.15,0.4514239547566148,0.44172427947669124,0.5364572209645038,0.93988700730425,0.22146798534312906,0.2937941869599372,0.20330969267139476,0.8666666666666666
0.48847184986595177,0.24999999999999997,0.4514239547566148,0.4000281596135972,0.5364572209645038,0.93988700730425,0.8311148271562474,0.2937941869599372,0.11111111111111108,0.15111111111111114
0.49115281501340485,0.24999999999999997,0.4536457281357301,0.42422125166799485,0.5391909785998035,0.9398494586138881,0.5448536707748225,0.32521602513747055,0.3191489361702127,0.4666666666666667
0.4938337801608579,0.24999999999999997,0.45566552211674405,0.3803779696887839,0.5424373157917218,0.9395142152259774,0.4366527440259079,0.33699921445404557,0.2655634357762017,0.5555555555555556
0.49463806970509383,0.24999999999999997,0.45647343970914966,0.40149967146300036,0.5432916150527529,0.939556563977992,0.45118663378826895,0.2851531814611155,0.2899921197793538,0.5555555555555556
0.49463806970509383,0.24999999999999997,0.45647343970914966,0.40149967146300036,0.5432916150527529,0.939556563977992,0.542776381398425,0.2851531814611155,0.2899921197793538,0.4533333333333333
0.4973190348525469,0.24999999999999997,0.45869521308826494,0.38480754077595886,0.5467088120968775,0.9392522234636099,0.5321853386218294,0.3424980361351139,0.2576832151300236,0.4533333333333333
0.5,0.29999999999999993,0.46071500706927887,0.37927157265429146,0.548673700397249,0.9394251496646643,0.5286190761742436,0.39120188531029065,0.2340425531914893,0.4533333333333333
0.5013404825737265,0.29999999999999993,0.4615229246616845,0.3786099470120343,0.5499551492887959,0.9393002080795864,0.5281910393264243,0.40691280439905736,0.29866036249014966,0.4533333333333333
0.5013404825737265,0.29999999999999993,0.4615229246616845,0.3786099470120343,0.5499551492887959,0.9393002080795864,0.5077641761745941,0.40691280439905736,0.29866036249014966,0.47555555555555556
0.5040214477211796,0.29999999999999993,0.4637446980407998,0.37234267260210013,0.5529451967024048,0.9391665959002353,0.5036165290978849,0.3982717989002357,0.2553191489361702,0.47555555555555556
0.5067024128686327,0.29999999999999993,0.46576449202181375,0.36447420904995687,0.5559352441160137,0.9389409946079448,0.4983582330287523,0.35349567949725064,0.2584712371946414,0.47555555555555556
0.5080428954423593,0.29999999999999993,0.4665724096142193,0.3536940401383634,0.5567895433770449,0.9389833914210397,0.49106035167366285,0.391987431264729,0.2663514578408195,0.47555555555555556
0.5080428954423593,0.29999999999999993,0.4665724096142193,0.3536940401383634,0.5567895433770449,0.9389833914210397,0.5663740632338599,0.391987431264729,0.2663514578408195,0.3955555555555556
0.5107238605898123,0.29999999999999993,0.46879418299333464,0.36746729184394405,0.5602067404211695,0.9386884559084012,0.5750742391306805,0.36920659858601734,0.29550827423167847,0.3955555555555556
0.5134048257372654,0.29999999999999993,0.47081397697434857,0.3732511711598994,0.563623937465294,0.9383038971244921,0.578677913778344,0.375490966221524,0.24665090622537428,0.3955555555555556
0.514745308310992,0.29999999999999993,0.4716218945667542,0.3747889792348877,0.5648199564307377,0.9382163185685367,0.5546196091309538,0.27572663000785547,0.20409771473601257,0.42222222222222217
0.514745308310992,0.29999999999999993,0.4716218945667542,0.3747889792348877,0.5648199564307377,0.9382163185685367,0.35430787734076186,0.363707776904949,0.17809298660362488,0.6444444444444444
0.517426273458445,0.29999999999999993,0.4736416885477681,0.38304144820712355,0.5688778779206355,0.9375926074912553,0.36043021565385713,0.391987431264729,0.21197793538219067,0.6444444444444444
0.5201072386058981,0.29999999999999993,0.47566148252878204,0.38820978538877776,0.5705864764426978,0.9378638692228844,0.3642303476413421,0.3142183817753339,0.2135539795114263,0.6444444444444444
0.5214477211796247,0.29999999999999993,0.476671379519289,0.3965826896929742,0.5718679253342446,0.9378372375426121,0.37033168619218404,0.3260015710919089,0.2403467297084318,0.6444444444444444
0.5214477211796247,0.15,0.476671379519289,0.4072578024236369,0.5718679253342446,0.9378372375426121,0.08965489796885756,0.04713275726630012,0.05831363278171786,1.0
0.5241286863270778,0.15,0.47869117350030294,0.36405892705212284,0.575285122378369,0.9374628990570704,0.6196585082908829,0.15318146111547531,0.17651694247438926,0.3466666666666667
0.5268096514745308,0.15,0.48071096748131686,0.34846410332025474,0.5776771603092562,0.9374757801278865,0.6101878347204488,0.3550667714061273,0.2056737588652482,0.3466666666666667
0.5281501340482574,0.15,0.48172086447182383,0.33799958509432004,0.578958609200803,0.9374502458538114,0.6037133722921775,0.31343283582089554,0.23719464144996055,0.3466666666666667
0.5281501340482574,0.35,0.48172086447182383,0.33799958509432004,0.578958609200803,0.9374502458538114,0.5950258528855058,0.31343283582089554,0.23719464144996055,0.3555555555555555
0.5308310991957105,0.35,0.48374065845283776,0.34629239235026793,0.5828029558754432,0.936922631907284,0.6002085687792383,0.36606441476826396,0.25374310480693457,0.3555555555555555
0.5335120643431636,0.35,0.4857604524338517,0.35424293232429543,0.5845115543975054,0.9371908531779062,0.6051199467307596,0.384917517674784,0.24586288416075647,0.3555555555555555
0.5348525469168901,0.35,0.4867703494243587,0.31443869367621213,0.5860492930673614,0.93707139915254,0.5799576225913858,0.3982717989002357,0.24192277383766742,0.3555555555555555
0.5348525469168901,0.35,0.4867703494243587,0.31443869367621213,0.5860492930673614,0.93707139915254,0.5711697112552657,0.3982717989002357,0.24192277383766742,0.36444444444444446
0.5375335120643432,0.35,0.48879014340537263,0.33233010964238374,0.5890393404809704,0.9368654646650105,0.5827552138192802,0.3676355066771406,0.2482269503546099,0.36444444444444446
0.5402144772117963,0.35,0.49080993738638656,0.3261321852356022,0.5911750886335483,0.93697449915327,0.5787758031237051,0.3668499607227023,0.23561859732072493,0.36444444444444446
0.5415549597855228,0.35,0.4918198343768935,0.32758077884357306,0.592456537525095,0.9369505230033836,0.5797090796920878,0.35742340926944227,0.2655634357762017,0.36444444444444446
0.5415549597855228,0.35,0.4918198343768935,0.32758077884357306,0.592456537525095,0.9369505230033836,0.5408049565852132,0.35742340926944227,0.2655634357762017,0.4044444444444445
0.5442359249329759,0.35,0.49383962835790746,0.3195062970537588,0.595446584938704,0.9367472004750318,0.5353858006792876,0.35585231736056566,0.22773837667454686,0.4044444444444445
0.546916890080429,0.35,0.4958594223389214,0.3292526900180399,0.5980949126479005,0.9366695676065157,0.5419191949087405,0.36527886881382565,0.21670606776989754,0.4044444444444445
0.5482573726541555,0.35,0.49686931932942835,0.3197903008459152,0.5992055016872411,0.9367083358239454,0.5355774829478672,0.39120188531029065,0.22143420015760437,0.4044444444444445
0.5482573726541555,0.35,0.49686931932942835,0.3197903008459152,0.5992055016872411,0.9367083358239454,0.5615779997793207,0.39120188531029065,0.22143420015760437,0.37777777777777777
